+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                     ;
+---------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                 ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; ntuS|addFPF64|addfpf64_inst|redist26_r_uid255_alignmentShifter_uid71_fpAddTest_p39_q_2                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist25_r_uid255_alignmentShifter_uid71_fpAddTest_p40_q_2                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist24_r_uid255_alignmentShifter_uid71_fpAddTest_p41_q_2                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist23_r_uid255_alignmentShifter_uid71_fpAddTest_p42_q_2                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist22_r_uid255_alignmentShifter_uid71_fpAddTest_p43_q_2                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist21_r_uid255_alignmentShifter_uid71_fpAddTest_p44_q_2                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist20_r_uid255_alignmentShifter_uid71_fpAddTest_p45_q_2                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist19_r_uid255_alignmentShifter_uid71_fpAddTest_p46_q_2                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist18_r_uid255_alignmentShifter_uid71_fpAddTest_p47_q_2                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist17_r_uid255_alignmentShifter_uid71_fpAddTest_p48_q_2                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist16_r_uid255_alignmentShifter_uid71_fpAddTest_p49_q_2                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist15_r_uid255_alignmentShifter_uid71_fpAddTest_p50_q_2                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist14_r_uid255_alignmentShifter_uid71_fpAddTest_p51_q_2                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist13_r_uid255_alignmentShifter_uid71_fpAddTest_p52_q_2                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist12_r_uid255_alignmentShifter_uid71_fpAddTest_p53_q_2                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist11_r_uid255_alignmentShifter_uid71_fpAddTest_p54_q_2                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist10_r_uid255_alignmentShifter_uid71_fpAddTest_p55_q_2                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist27_aSig_uid16_fpAddTest_p0_q_9                                                          ; 55    ; 1              ; 0            ; 1              ; 52     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist34_shiftedOut_uid220_alignmentShifter_uid71_fpAddTest_n_6                               ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist9_rightShiftStageSel5Dto4_uid230_alignmentShifter_uid71_fpAddTest_merged_bit_select_d_5 ; 5     ; 1              ; 0            ; 1              ; 2      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist8_rightShiftStageSel5Dto4_uid230_alignmentShifter_uid71_fpAddTest_merged_bit_select_c_4 ; 5     ; 1              ; 0            ; 1              ; 2      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist7_rightShiftStageSel5Dto4_uid230_alignmentShifter_uid71_fpAddTest_merged_bit_select_b_3 ; 5     ; 1              ; 0            ; 1              ; 2      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist36_xMSB_uid217_alignmentShifter_uid71_fpAddTest_b_2                                     ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist35_xMSB_uid217_alignmentShifter_uid71_fpAddTest_b_1                                     ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist30_oFracBREXC2_uid69_fpAddTest_p1_of_2_q_1                                              ; 42    ; 1              ; 0            ; 1              ; 39     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist29_oFracBREXC2_uid69_fpAddTest_p2_of_2_q_3                                              ; 21    ; 18             ; 0            ; 18             ; 18     ; 18              ; 18            ; 18              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist31_oFracBREXC2_uid69_fpAddTest_BitSelect_for_a_c_1                                      ; 21    ; 2              ; 0            ; 2              ; 18     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|oFracBREX_uid68_fpAddTest_delay                                                               ; 59    ; 1              ; 0            ; 1              ; 56     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist68_frac_bSig_uid36_fpAddTest_b_2                                                        ; 55    ; 1              ; 0            ; 1              ; 52     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|excZ_bSig_uid17_uid37_fpAddTest_delay                                                         ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist69_exp_bSig_uid35_fpAddTest_b_1                                                         ; 14    ; 1              ; 0            ; 1              ; 11     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist56_effSub_uid52_fpAddTest_q_1                                                           ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist60_sigA_uid50_fpAddTest_b_1                                                             ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist58_sigB_uid51_fpAddTest_b_2                                                             ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist33_xGTEy_uid8_fpAddTest_BitSelect_for_a_c_1                                             ; 28    ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist32_xGTEy_uid8_fpAddTest_BitSelect_for_b_c_1                                             ; 28    ; 2              ; 0            ; 2              ; 25     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist78_xIn_a_2                                                                              ; 67    ; 1              ; 0            ; 1              ; 64     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist76_fracY_uid10_fpAddTest_b_2                                                            ; 55    ; 1              ; 0            ; 1              ; 52     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist75_expY_uid11_fpAddTest_b_2                                                             ; 14    ; 1              ; 0            ; 1              ; 11     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst|redist77_sigY_uid9_fpAddTest_b_2                                                              ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64|addfpf64_inst                                                                                               ; 130   ; 0              ; 0            ; 0              ; 64     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|addFPF64                                                                                                             ; 130   ; 0              ; 0            ; 0              ; 64     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|fifoW_inst|scfifo_component|auto_generated|dpfifo|wr_ptr                                                             ; 4     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|fifoW_inst|scfifo_component|auto_generated|dpfifo|rd_ptr_count                                                       ; 4     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|fifoW_inst|scfifo_component|auto_generated|dpfifo|FIFOram                                                            ; 16    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|fifoW_inst|scfifo_component|auto_generated|dpfifo|fifo_state|count_usedw                                             ; 5     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|fifoW_inst|scfifo_component|auto_generated|dpfifo|fifo_state                                                         ; 5     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|fifoW_inst|scfifo_component|auto_generated|dpfifo                                                                    ; 12    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|fifoW_inst|scfifo_component|auto_generated                                                                           ; 11    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|fifoW_inst                                                                                                           ; 11    ; 7              ; 0            ; 7              ; 10     ; 7               ; 7             ; 7               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|fifo1_inst|scfifo_component|auto_generated|dpfifo|wr_ptr                                                             ; 4     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|fifo1_inst|scfifo_component|auto_generated|dpfifo|rd_ptr_count                                                       ; 4     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|fifo1_inst|scfifo_component|auto_generated|dpfifo|FIFOram                                                            ; 16    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|fifo1_inst|scfifo_component|auto_generated|dpfifo|fifo_state|count_usedw                                             ; 5     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|fifo1_inst|scfifo_component|auto_generated|dpfifo|fifo_state                                                         ; 5     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|fifo1_inst|scfifo_component|auto_generated|dpfifo                                                                    ; 12    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|fifo1_inst|scfifo_component|auto_generated                                                                           ; 11    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|fifo1_inst                                                                                                           ; 11    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|t0                                                                                                                   ; 11    ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS|uart1                                                                                                                ; 3     ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; ntuS                                                                                                                      ; 3     ; 0              ; 0            ; 0              ; 33     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0|u1                                                                                                                     ; 36    ; 9              ; 0            ; 9              ; 11     ; 9               ; 9             ; 9               ; 1     ; 0              ; 0            ; 0                ; 0                 ;
; u0|u0                                                                                                                     ; 22    ; 7              ; 1            ; 7              ; 42     ; 7               ; 7             ; 7               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u0                                                                                                                        ; 17    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 1     ; 0              ; 0            ; 0                ; 0                 ;
; comb_19|pll2_inst                                                                                                         ; 2     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; comb_19                                                                                                                   ; 2     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
+---------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
